         1497223 function calls (1446598 primitive calls) in 64.245 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/ctypes/__init__.py:522(PYFUNCTYPE)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/httpx/_transports/wsgi.py:1(<module>)
       69    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/inspect.py:306(ismethod)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/httpx/_models.py:1079(Cookies)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/h11/_util.py:107(Sentinel)
      175    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic/_internal/_schema_generation_shared.py:73(__init__)
        6    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/types.py:98(prepare_class)
       28    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic/_internal/_utils.py:351(all_identical)
       10    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/httpx/_multipart.py:99(render_data)
       24    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/requests/utils.py:1045(_validate_header_part)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.print}
      124    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic/_internal/_generate_schema.py:2292(_validators_require_validate_default)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/numpy/_core/_add_newdocs_scalars.py:18(numeric_type_aliases)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/ssl.py:978(SSLSocket)
       17    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/importlib/metadata/__init__.py:170(__init__)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/httpcore/_backends/anyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/src/services/activity_service.py:38(__init__)
       11    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/httpcore/_sync/http11.py:264(can_handle_request)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/numpy/_core/numerictypes.py:622(_register_types)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/src/services/sleep_activity.py:16(__init__)
        5    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/soundfile.py:1409(_update_frames)
       15    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic_core/core_schema.py:1488(list_schema)
        6    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/urllib/parse.py:413(_splitnetloc)
       18    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/numpy/lib/_arraypad_impl.py:109(<genexpr>)
        2    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/importlib/metadata/__init__.py:427(<genexpr>)
       11    0.000    0.000    0.000    0.000 {method 'span' of 're.Match' objects}
        2    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/urllib3/util/url.py:349(_encode_target)
        4    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/httpcore/_sync/connection.py:39(__init__)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/sysconfig/__init__.py:230(is_python_build)
        1    0.000    0.000    0.000    0.000 {method 'leave' of 'daily.CallClient' objects}
       35    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic/_internal/_generate_schema.py:2198(_apply_model_serializers)
       37    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/http/cookiejar.py:884(__init__)
       14    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/ctypes/__init__.py:145(_check_size)
      329    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/inspect.py:2791(kind)
       17    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/dataclasses.py:1199(_get_slots)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/httpx/_types.py:92(SyncByteStream)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/asyncio/events.py:666(BaseDefaultEventLoopPolicy)
       10    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/json/encoder.py:105(__init__)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/pathlib/_local.py:245(_from_parsed_parts)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/_models.py:780(FinalRequestOptions)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/annotated_types/__init__.py:322(Predicate)
       48    0.000    0.000    0.000    0.000 {built-in method math.floor}
        8    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/platform.py:967(uname)
        6    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/socket.py:523(type)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic/fields.py:95(FieldInfo)
       10    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/src/managers/call_manager.py:918(is_playable_speaker)
        8    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/asyncio/queues.py:71(_wakeup_next)
        2    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/requests/models.py:630(prepare_hooks)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/types/fine_tuning/fine_tuning_job.py:56(MethodDpoHyperparameters)
        6    0.000    0.000    0.000    0.000 {method 'getsockopt' of '_socket.socket' objects}
       24    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/urllib3/_collections.py:289(__iter__)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/src/main.py:48(__init__)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic/_internal/_docs_extraction.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/ipaddress.py:1280(IPv4Address)
       11    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/h11/_headers.py:271(has_expect_100_continue)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/anyio/_core/_fileio.py:215(Path)
       19    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/inspect.py:1436(repl)
       42    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/importlib/metadata/__init__.py:102(section_pairs)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic/v1/networks.py:656(IPvAnyInterface)
        7    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/asyncio/mixins.py:12(_get_loop)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic/v1/errors.py:634(InvalidDiscriminator)
      140    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/dataclasses.py:1323(<genexpr>)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic/v1/networks.py:680(IPvAnyNetwork)
        8    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/re/_parser.py:894(_parse_flags)
       15    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic_core/core_schema.py:1332(is_instance_schema)
       18    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/urllib3/util/url.py:330(_idna_encode)
        2    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/logging/__init__.py:1119(__init__)
       14    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic_core/core_schema.py:2523(union_schema)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/numpy/lib/_twodim_base_impl.py:547(vander)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/urllib3/util/ssl_match_hostname.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/importlib/resources/abc.py:16(ResourceReader)
        2    0.000    0.000    0.000    0.000 {built-in method create_speaker_device}
        2    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/socket.py:694(__init__)
       10    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/requests/structures.py:57(__iter__)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/anyio/abc/_testing.py:1(<module>)
       37    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic/_internal/_generate_schema.py:2478(resolve_original_schema)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic/v1/types.py:829(JsonMeta)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/urllib3/http2/probe.py:1(<module>)
       42    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
       67    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/functools.py:432(_unwrap_partial)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/_base_client.py:155(BasePage)
      121    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/pydantic/_internal/_typing_extra.py:377(is_zoneinfo_type)
       50    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
       55    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        5    0.000    0.000    0.000    0.000 {method 'cast' of '_cffi_backend.FFI' objects}
       18    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/http/client.py:1064(_output)
       10    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/soundfile.py:1334(_check_if_closed)
       24    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.BytesIO' objects}
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/urllib3/util/timeout.py:14(_TYPE_DEFAULT)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/encodings/idna.py:378(getregentry)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/asyncio/timeouts.py:97(__aexit__)
       43    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/httpcore/_sync/http11.py:288(is_idle)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/types/fine_tuning/fine_tuning_job.py:89(MethodSupervisedHyperparameters)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/httpx/_client.py:594(Client)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/asyncio/trsock.py:1(<module>)
       11    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/_response.py:61(__init__)
        9    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/numpy/lib/_arraypad_impl.py:58(_view_roi)
       13    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/inspect.py:2468(_descriptor_get)
        7    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/plistlib.py:248(end_key)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/httpcore/_backends/auto.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/openai/types/fine_tuning/jobs/fine_tuning_job_checkpoint.py:11(Metrics)
       44    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/h11/_headers.py:102(__init__)
        4    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/numpy/_core/_ufunc_config.py:440(__enter__)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/asyncio/format_helpers.py:1(<module>)
        3    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.13/3.13.1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/signal.py:56(signal)
      194    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/requests/status_codes.py:117(<genexpr>)
       10    0.000    0.000    0.000    0.000 /Users/ash/develop/phoenix/phoenix-vapi/.venv/lib/python3.13/site-packages/urllib3/connection.py:163(host)
